%time,seq,stamp,frame_id,child_frame_id,x,y,z
21791413486,1089,21780000000,world,base_link,7.826226874350825,-2.172986859545455,-2.749460034645601e-11
21836835177,1090,21800000000,world,base_link,7.826183711856315,-2.1883032442178125,-2.749379890421011e-11
21836865054,1091,21820000000,world,base_link,7.826140730156846,-2.2036196369308714,-2.749319868988742e-11
21896729982,1092,21840000000,world,base_link,7.826097929254752,-2.2189360376826857,-2.7492400717088472e-11
21896813003,1093,21860000000,world,base_link,7.826055309152364,-2.2342524464713103,-2.7491699888804177e-11
21896929911,1094,21880000000,world,base_link,7.826012869852002,-2.2495688632948,-2.7490999060519883e-11
21936678966,1095,21900000000,world,base_link,7.825970611355993,-2.2648852881512083,-2.7490298232235588e-11
21936719709,1096,21920000000,world,base_link,7.8259285336666675,-2.280201721038588,-2.7489600873398246e-11
21936730424,1097,21940000000,world,base_link,7.825886636786352,-2.2955181619549956,-2.7488799431152344e-11
21986596355,1098,21960000000,world,base_link,7.825844920717374,-2.3108346108984845,-2.748809860286805e-11
21986651644,1099,21980000000,world,base_link,7.8258033854620574,-2.326151067867108,-2.7487401244030707e-11
21997987036,1100,22000000000,world,base_link,7.825762031022714,-2.3414675328589203,-2.7486700415746412e-11
22012583523,1101,22020000000,world,base_link,7.825720857401693,-2.3567840058719742,-2.7485999587462118e-11
22056546213,1102,22040000000,world,base_link,7.825321062502022,-2.37209314986539,-3.7441598432774725e-11
22116551988,1103,22060000000,world,base_link,7.824789296850108,-2.387401333358869,-3.775950038753528e-11
22116566239,1104,22080000000,world,base_link,7.824159073872083,-2.4027035355505486,-3.808709944652655e-11
22116570624,1105,22100000000,world,base_link,7.8233903629763635,-2.417996763965019,-3.136739826214985e-11
22116573800,1106,22120000000,world,base_link,7.822480421404174,-2.4332795646449705,-3.8744001062962496e-11
22166559683,1107,22140000000,world,base_link,7.821428135705338,-2.4485506077991994,-3.907230095023806e-11
22166596903,1108,22160000000,world,base_link,7.820233783131785,-2.4638086042928,-6.583720027486528e-11
22179835268,1109,22180000000,world,base_link,7.818896880314293,-2.4790522017465433,-3.231840142725595e-11
22194079321,1110,22200000000,world,base_link,7.817416600376804,-2.4942800711890607,-3.252949992704757e-11
22236568094,1111,22220000000,world,base_link,7.815793305857303,-2.5094908896747343,-4.038709991438516e-11
22286792938,1112,22240000000,world,base_link,7.8140270754039225,-2.524683292861492,-4.0713200172293185e-11
22286837567,1113,22260000000,world,base_link,7.812117746539565,-2.5398559344520106,-4.1039699416600683e-11
22336606570,1114,22280000000,world,base_link,7.810065012586689,-2.555007495944661,-3.602119991175101e-11
22336632361,1115,22300000000,world,base_link,7.807868686461232,-2.5701365336078212,-3.37369993053116e-11
22336642669,1116,22320000000,world,base_link,7.805528673630205,-2.5852417176814204,-4.201779896240154e-11
22336649594,1117,22340000000,world,base_link,7.803044952629685,-2.6003216976705117,-3.417879868017337e-11
22396558141,1118,22360000000,world,base_link,7.800417484064171,-2.615375012192746,-4.2667199634527364e-11
22396576656,1119,22380000000,world,base_link,7.797645902014002,-2.630400329185891,-3.472160059470042e-11
22396581616,1120,22400000000,world,base_link,7.794730198252301,-2.645396268714369,-3.489419864166621e-11
22412485379,1121,22420000000,world,base_link,7.791676236546385,-2.660360280888116,-4.805780079442101e-11
22440335216,1122,22440000000,world,base_link,7.788502722762265,-2.6752901095635435,-4.923859930894281e-11
22496714891,1123,22460000000,world,base_link,7.785207529164905,-2.6901834858005698,-5.0649498484212074e-11
22496755629,1124,22480000000,world,base_link,7.781786166190978,-2.70504512776085,-6.9449814220010064e-06
22556689155,1125,22500000000,world,base_link,7.778181281487575,-2.719859561210815,-6.9318892290982925e-06
22556827284,1126,22520000000,world,base_link,7.774396470779992,-2.734628063035559,-6.922512295299416e-06
